,GEOID,state,week_of_year,pop_count_2010,cases_cum,cases_cum_rate_100K,cases_count_pos,cases_rate_100K
2116,53,Washington,5,6724540,7,0.10409633967527891,0.0,0.0
2117,53,Washington,6,6724540,7,0.10409633967527891,0.0,0.0
2118,53,Washington,7,6724540,7,0.10409633967527891,0.0,0.0
2119,53,Washington,8,6724540,7,0.10409633967527891,0.0,0.0
2120,53,Washington,9,6724540,54,0.8030289060664373,16.0,0.23793449068635178
2121,53,Washington,10,6724540,514,7.643645513299051,124.0,1.8439923028192264
2122,53,Washington,11,6724540,3010,44.76142606036993,534.0,7.94106362665699
2123,53,Washington,12,6724540,8859,131.7413533118994,1169.0,17.384088725771576
2124,53,Washington,13,6724540,23341,347.1018091943836,3053.0,45.4008750040895
2125,53,Washington,14,6724540,45099,670.6629747164861,3088.0,45.92135670246589
2126,53,Washington,15,6724540,66304,986.0005294042418,2429.0,36.12142986732178
2127,53,Washington,16,6724540,78437,1166.429227872836,1450.0,21.56281321845063
2128,53,Washington,17,6724540,90758,1349.6536566069947,1880.0,27.95730265564633
2129,53,Washington,18,6724540,103887,1544.8937771208143,2199.0,32.70112156370547
2130,53,Washington,19,6724540,119228,1773.0283409720219,1838.0,27.332724617594657
2131,53,Washington,20,6724540,131888,1961.2940067275977,1733.0,25.77127952246548
2132,53,Washington,21,6724540,142389,2117.453387146184,1475.0,21.93458586014805
2133,53,Washington,22,6724540,154528,2297.971311048785,1825.0,27.139402843912
2134,53,Washington,23,6724540,169032,2513.6589268559637,2250.0,33.45953775276821
2135,53,Washington,24,6724540,184132,2738.2096024412076,2071.0,30.797645638214657
2136,53,Washington,25,6724540,200767,2985.587118226674,2662.0,39.586350887941784
2137,53,Washington,26,6724540,223480,3323.349998661619,3544.0,52.70248968702691
2138,53,Washington,27,6724540,250440,3724.2696154681207,4127.0,61.372227691410856
2139,53,Washington,28,6724540,282207,4196.673675820205,4713.0,70.0865784127985
2140,53,Washington,29,6724540,322783,4800.075544200792,6420.0,95.47121438789866
2141,53,Washington,30,6724540,365974,5442.364830902932,5820.0,86.54867098716046
2142,53,Washington,31,6724540,406053,6038.375859166575,5739.0,85.3441276280608
2143,53,Washington,32,6724540,441853,6570.754282077287,5088.0,75.66316803825987
2144,53,Washington,33,6724540,475720,7074.387244331954,4646.0,69.0902277330494
2145,53,Washington,34,6724540,505304,7514.328117611018,3851.0,57.267857727071295
2146,53,Washington,35,6724540,530238,7885.119279534362,3377.0,50.21904844048812
2147,53,Washington,36,6724540,553443,8230.198645557912,3247.0,48.28583070366152
2148,53,Washington,37,6724540,573910,8534.561471862758,2808.0,41.75750311545474
2149,53,Washington,38,6724540,595536,8856.159677836698,2992.0,44.49374975834779
2150,53,Washington,39,6724540,619160,9207.469953335098,3653.0,54.3234184048277
2151,53,Washington,40,6724540,644747,9587.97181665958,3705.0,55.09670549955835
2152,53,Washington,41,6724540,672210,9996.371499017034,4000.0,59.483622671587945
2153,53,Washington,42,6724540,704472,10476.136657674724,4876.0,72.5105360366657
2154,53,Washington,43,6724540,737387,10965.612517733554,4867.0,72.37669788565462
2155,53,Washington,44,6724540,775554,11533.19037436018,5839.0,86.8312181948505
2156,53,Washington,45,6724540,829598,12336.873600276002,9201.0,136.8272030503202
2157,53,Washington,46,6724540,908369,13508.269710641918,13055.0,194.13967349439514
2158,53,Washington,47,6724540,1012649,15059.007753690215,14338.0,213.219045466307
2159,53,Washington,48,6724540,1136987,16908.02642262519,18630.0,277.0449725929209
2160,54,West Virginia,4,1852994,0,0.0,0.0,0.0
2161,54,West Virginia,5,1852994,0,0.0,0.0,0.0
2162,54,West Virginia,6,1852994,0,0.0,0.0,0.0
2163,54,West Virginia,7,1852994,0,0.0,0.0,0.0
2164,54,West Virginia,8,1852994,0,0.0,0.0,0.0
2165,54,West Virginia,9,1852994,0,0.0,0.0,0.0
2166,54,West Virginia,10,1852994,0,0.0,0.0,0.0
2167,54,West Virginia,11,1852994,0,0.0,0.0,0.0
2168,54,West Virginia,12,1852994,44,2.3745354814964323,16.0,0.8634674478168844
2169,54,West Virginia,13,1852994,515,27.792858476605964,108.0,5.828405272763971
2170,54,West Virginia,14,1852994,1564,84.40394302410046,201.0,10.847309813199612
2171,54,West Virginia,15,1852994,3512,189.53110479580613,290.0,15.650347491681032
2172,54,West Virginia,16,1852994,5290,285.4839249344574,275.0,14.8408467593527
2173,54,West Virginia,17,1852994,6846,369.45613423464937,164.0,8.850541340123065
2174,54,West Virginia,18,1852994,7943,428.6576211255946,142.0,7.66327359937485
2175,54,West Virginia,19,1852994,9078,489.9098432051048,167.0,9.012441486588731
2176,54,West Virginia,20,1852994,9999,539.6131881700642,129.0,6.96170629802363
2177,54,West Virginia,21,1852994,11391,614.7348561301332,279.0,15.05671362130692
2178,54,West Virginia,22,1852994,13441,725.3666228816716,239.0,12.89804500176471
2179,54,West Virginia,23,1852994,14662,791.2599824931974,134.0,7.231539875466407
2180,54,West Virginia,24,1852994,15563,839.8839931483858,146.0,7.8791404613290705
2181,54,West Virginia,25,1852994,16968,915.707228409806,253.0,13.653579018604486
2182,54,West Virginia,26,1852994,18827,1016.0313525030301,288.0,15.54241406070392
2183,54,West Virginia,27,1852994,21471,1158.7193482547705,504.0,27.19922460623186
2184,54,West Virginia,28,1852994,26853,1449.168211014175,909.0,49.055744379096744
2185,54,West Virginia,29,1852994,32681,1763.6862288814748,798.0,43.065438959867116
2186,54,West Virginia,30,1852994,38828,2095.4196289896245,918.0,49.541444818493744
2187,54,West Virginia,31,1852994,45206,2439.6193403756297,894.0,48.24624364676842
2188,54,West Virginia,32,1852994,51150,2760.397497239602,840.0,45.33204101038643
2189,54,West Virginia,33,1852994,57083,3080.5820202332006,870.0,46.951042475043096
2190,54,West Virginia,34,1852994,62669,3382.0400929522707,708.0,38.208434565897136
2191,54,West Virginia,35,1852994,67781,3657.9179425297652,838.0,45.22410757940932
2192,54,West Virginia,36,1852994,75982,4100.498976251407,1302.0,70.26466356609897
2193,54,West Virginia,37,1852994,84455,4557.758956585936,1287.0,69.45516283377064
2194,54,West Virginia,38,1852994,94033,5074.652157535318,1355.0,73.1248994869924
2195,54,West Virginia,39,1852994,103224,5570.660239590629,1294.0,69.83292984219052
2196,54,West Virginia,40,1852994,112479,6070.122191437209,1280.0,69.07739582535076
2197,54,West Virginia,41,1852994,121890,6578.002950900002,1500.0,80.95007323283292
2198,54,West Virginia,42,1852994,134198,7242.2252851331405,1953.0,105.39699534914847
2199,54,West Virginia,43,1852994,147613,7966.188773412111,1825.0,98.48925576661338
2200,54,West Virginia,44,1852994,164792,8893.282978790001,2977.0,160.65891200942906
2201,54,West Virginia,45,1852994,186595,10069.919276586972,3521.0,190.01680523520315
2202,54,West Virginia,46,1852994,217309,11727.45297610246,5255.0,283.595089892358
2203,54,West Virginia,47,1852994,262016,14140.1429254493,6819.0,367.9990329164584
2204,54,West Virginia,48,1852994,308315,16638.747885853918,6519.0,351.80901826989185
2205,55,Wisconsin,4,5686986,0,0.0,0.0,0.0
2206,55,Wisconsin,5,5686986,0,0.0,0.0,0.0
2207,55,Wisconsin,6,5686986,5,0.08792003356435202,1.0,0.017584006712870404
2208,55,Wisconsin,7,5686986,7,0.12308804699009282,0.0,0.0
2209,55,Wisconsin,8,5686986,7,0.12308804699009282,0.0,0.0
2210,55,Wisconsin,9,5686986,7,0.12308804699009282,0.0,0.0
2211,55,Wisconsin,10,5686986,7,0.12308804699009282,0.0,0.0
2212,55,Wisconsin,11,5686986,98,1.7232326578612995,32.0,0.5626882148118528
2213,55,Wisconsin,12,5686986,1259,22.138264451503836,349.0,6.136818342791771
2214,55,Wisconsin,13,5686986,5368,94.39094803468832,738.0,12.976996954098357
2215,55,Wisconsin,14,5686986,12197,214.47212987688033,1147.0,20.168855699662352
2216,55,Wisconsin,15,5686986,20281,356.6212401437246,1074.0,18.885223209622815
2217,55,Wisconsin,16,5686986,27169,477.7398783819759,1005.0,17.671926746434753
2218,55,Wisconsin,17,5686986,36474,641.359060845235,1640.0,28.83777100910746
2219,55,Wisconsin,18,5686986,49460,869.7049720185702,2103.0,36.97916611716646
2220,55,Wisconsin,19,5686986,65707,1155.3923290825755,2290.0,40.267375372473225
2221,55,Wisconsin,20,5686986,81224,1428.2433612461857,2375.0,41.762015943067205
2222,55,Wisconsin,21,5686986,99600,1751.3670686018922,2819.0,49.569314923581665
2223,55,Wisconsin,22,5686986,121509,2136.6150716741695,3111.0,54.703844883739826
2224,55,Wisconsin,23,5686986,141269,2484.075044320489,2562.0,45.05022519837397
2225,55,Wisconsin,24,5686986,166769,2932.4672154986843,4061.0,71.4086512609667
2226,55,Wisconsin,25,5686986,185962,3269.9570563388056,2291.0,40.2849593791861
2227,55,Wisconsin,26,5686986,204561,3597.0019971914826,3118.0,54.82693293072991
2228,55,Wisconsin,27,5686986,230567,4054.2916757663897,4034.0,70.93388307971921
2229,55,Wisconsin,28,5686986,262446,4614.852225765986,5151.0,90.57521857799546
2230,55,Wisconsin,29,5686986,303203,5331.523587362444,6052.0,106.41840862629168
2231,55,Wisconsin,30,5686986,348490,6127.850499368206,6732.0,118.37553319104356
2232,55,Wisconsin,31,5686986,392741,6905.960380419436,6305.0,110.86716232464788
2233,55,Wisconsin,32,5686986,435442,7656.815051065714,5845.0,102.7785192367275
2234,55,Wisconsin,33,5686986,474626,8345.826770102827,5411.0,95.14706032334175
2235,55,Wisconsin,34,5686986,511424,8992.883049123033,4959.0,87.19908928912432
2236,55,Wisconsin,35,5686986,546626,9611.875253429498,5106.0,89.78393827591628
2237,55,Wisconsin,36,5686986,584243,10273.332833947541,6095.0,107.17452091494509
2238,55,Wisconsin,37,5686986,633083,11132.135721804132,8317.0,146.24618383094312
2239,55,Wisconsin,38,5686986,707849,12446.8215676986,12620.0,221.91016471642448
2240,55,Wisconsin,39,5686986,806170,14175.698691714733,15155.0,266.485621733551
2241,55,Wisconsin,40,5686986,925367,16271.659539868746,17443.0,306.7178290925984
2242,55,Wisconsin,41,5686986,1048664,18439.71481554553,18485.0,325.0403640874094
2243,55,Wisconsin,42,5686986,1190669,20936.731688806693,17226.0,302.9020996359056
2244,55,Wisconsin,43,5686986,1373688,24154.939013389518,33265.0,584.9319833036338
2245,55,Wisconsin,44,5686986,1589238,27945.171660348737,32506.0,571.5857222085654
2246,55,Wisconsin,45,5686986,1846758,32473.40506904712,40487.0,711.9236797839841
2247,55,Wisconsin,46,5686986,2162813,38030.91831068337,48014.0,844.2784983117596
2248,55,Wisconsin,47,5686986,2499220,43946.301256939965,46314.0,814.3856868998797
2249,55,Wisconsin,48,5686986,2770291,48712.81554060447,32816.0,577.0367642895551
2250,56,Wyoming,4,563626,0,0.0,0.0,0.0
2251,56,Wyoming,5,563626,0,0.0,0.0,0.0
2252,56,Wyoming,6,563626,0,0.0,0.0,0.0
2253,56,Wyoming,7,563626,0,0.0,0.0,0.0
2254,56,Wyoming,8,563626,0,0.0,0.0,0.0
2255,56,Wyoming,9,563626,0,0.0,0.0,0.0
2256,56,Wyoming,10,563626,0,0.0,0.0,0.0
2257,56,Wyoming,11,563626,10,1.774226171255407,3.0,0.5322678513766221
2258,56,Wyoming,12,563626,132,23.419785460571372,23.0,4.080720193887436
2259,56,Wyoming,13,563626,417,73.98523134135047,62.0,11.000202261783523
2260,56,Wyoming,14,563626,1065,188.95508723870086,112.0,19.871333118060555
2261,56,Wyoming,15,563626,1994,353.78069854832813,164.0,29.097309208588673
2262,56,Wyoming,16,563626,2766,490.75095896924563,58.0,10.290511793281361
2263,56,Wyoming,17,563626,3220,571.300827144241,80.0,14.193809370043256
2264,56,Wyoming,18,563626,3890,690.1739806183532,84.0,14.903499838545418
2265,56,Wyoming,19,563626,4425,785.0950807805176,76.0,13.484118901541095
2266,56,Wyoming,20,563626,4944,877.1774190686732,92.0,16.322880775549745
2267,56,Wyoming,21,563626,5559,986.2923286008808,59.0,10.467934410406901
2268,56,Wyoming,22,563626,6121,1086.0038394254345,90.0,15.968035541298663
2269,56,Wyoming,23,563626,6477,1149.166291122127,44.0,7.806595153523791
2270,56,Wyoming,24,563626,7056,1251.8939864378153,113.0,20.0487557351861
2271,56,Wyoming,25,563626,7975,1414.945371576187,137.0,24.306898546199076
2272,56,Wyoming,26,563626,9269,1644.5302381366369,220.0,39.03297576761895
2273,56,Wyoming,27,563626,10823,1920.2449851497272,217.0,38.50070791624233
2274,56,Wyoming,28,563626,12391,2198.4436488025744,228.0,40.45235670462328
2275,56,Wyoming,29,563626,14168,2513.72363943466,264.0,46.839570921142744
2276,56,Wyoming,30,563626,16386,2907.24700421911,349.0,61.9204933768137
2277,56,Wyoming,31,563626,18726,3322.415928292875,333.0,59.08173150280505
2278,56,Wyoming,32,563626,20676,3668.3900316876793,242.0,42.93627334438085
2279,56,Wyoming,33,563626,22016,3906.136338635904,244.0,43.291118578631924
2280,56,Wyoming,34,563626,24235,4299.837126037479,293.0,51.98482681778342
2281,56,Wyoming,35,563626,26010,4614.762271435314,241.0,42.758850727255314
2282,56,Wyoming,36,563626,27585,4894.202893408039,212.0,37.61359483061463
2283,56,Wyoming,37,563626,29392,5214.805562553893,314.0,55.710701777419786
2284,56,Wyoming,38,563626,32446,5756.654235255294,525.0,93.14687399090886
2285,56,Wyoming,39,563626,36952,6556.12054802298,762.0,135.196034249662
2286,56,Wyoming,40,563626,42689,7573.9941024722075,871.0,154.53509951634595
2287,56,Wyoming,41,563626,49791,8834.049529297798,1107.0,196.4068371579735
2288,56,Wyoming,42,563626,58824,10436.708029792806,1414.0,250.87558061551456
2289,56,Wyoming,43,563626,71195,12631.60322625287,2016.0,357.68399612509
2290,56,Wyoming,44,563626,87985,15610.528967790697,2682.0,475.84745913070014
2291,56,Wyoming,45,563626,109551,19436.82512872011,3587.0,636.4149276293144
2292,56,Wyoming,46,563626,142821,25339.675600486848,5184.0,919.758847178803
2293,56,Wyoming,47,563626,181798,32255.07694818905,5675.0,1006.8733521874434
2294,56,Wyoming,48,563626,217103,38518.982445806265,4320.0,766.4657059823357
